cia,año_mes_ocu,año_mes_mov,atipico,moneda,tipocambio,monto_ocu,monto_pag,monto_gto,monto_syr
M,200910,200912,0,MXP,12.9157,87798.77,-120562.06,10000,0
M,200910,201001,0,MXP,13.0659,6810.8,-25328.93,0,0
M,200910,201002,0,MXP,13.0098,14433.7,-13447.17,0,2833.79
M,200910,201003,0,MXP,12.7769,26596.88,-15145.83,0,0
M,200910,201004,0,MXP,12.3306,-3270,-10259.75,0,0
M,200910,201005,0,MXP,12.2626,-21615,-3168.87,0,0
M,200910,201006,0,MXP,12.9146,1519.99,-1519.99,0,0
M,200910,201007,0,MXP,12.8441,-8623.1,-4611.12,0,0
M,200910,201008,0,MXP,12.6455,370.58,-370.58,0,0
M,200910,201011,0,MXP,12.3387,16290.52,-16290.52,0,0
M,200910,201101,0,MXP,12.3496,2424.8,-2424.8,0,0
M,200911,200911,0,MXP,13.1479,52082.71,-3931.65,0,0
M,200911,200912,0,MXP,12.9157,315491.94,-278303.98,0,0
M,200911,201001,0,MXP,13.0659,34863.68,-34081.93,0,0
M,200911,201002,0,MXP,13.0098,36341.99,-59055.63,0,2564.07
M,200911,201003,0,MXP,12.7769,22240.05,-18395.63,0,0
M,200911,201004,0,MXP,12.3306,10351.36,-15106.4,0,0
M,200911,201005,0,MXP,12.2626,-245.67,-12119.75,0,0
M,200911,201006,0,MXP,12.9146,16309.35,-16009.35,0,0
M,200911,201007,0,MXP,12.8441,-41598.12,-13683.87,0,0
M,200911,201008,0,MXP,12.6455,3788,-3788,0,0
M,200911,201009,0,MXP,13.1676,798.62,-840,0,0
M,200911,201010,0,MXP,12.5998,1500,-1500,0,0
M,200911,201012,0,MXP,12.4664,1231.44,0,0,0
M,200911,201101,0,MXP,12.3496,-1231.44,0,0,0
M,200911,201107,0,MXP,11.723,1000,-1000,0,0
M,200912,200912,0,MXP,12.9157,129020.28,-49245.58,0,0
M,200912,201001,0,MXP,13.0659,89379.89,-101356.26,0,0
M,200912,201002,0,MXP,13.0098,89252.22,-134208.98,350,0
M,200912,201003,0,MXP,12.7769,9030.92,-27105.16,0,0
M,200912,201004,0,MXP,12.3306,18359.29,-31050.67,0,0
M,200912,201005,0,MXP,12.2626,1767.36,-6177.11,0,0
M,200912,201006,0,MXP,12.9146,20425.59,-17546.27,0,0
M,200912,201007,0,MXP,12.8441,-37496.58,0,0,0
M,200912,201008,0,MXP,12.6455,4146.07,-4147.07,0,0
M,200912,201009,0,MXP,13.1676,2440,-2440,0,0
M,200912,201010,0,MXP,12.5998,15000,0,0,0
M,200912,201011,0,MXP,12.3387,450,-450,0,0
M,200912,201105,0,MXP,11.5278,-4179.32,0,0,0
M,200912,201107,0,MXP,11.723,-15000,0,0,0
M,201001,201001,0,MXP,13.0659,11915.54,-1465.54,0,0
M,201001,201002,0,MXP,13.0098,239105.14,-127486.12,5000,0
M,201001,201003,0,MXP,12.7769,45254.63,-136174.9,0,0
M,201001,201004,0,MXP,12.3306,26651.25,-18798.78,0,0
M,201001,201005,0,MXP,12.2626,117390.08,-111055.45,5000,0
M,201001,201006,0,MXP,12.9146,-69895.15,-107190.84,0,0
M,201001,201007,0,MXP,12.8441,-22040.75,-1691.96,0,0
M,201001,201008,0,MXP,12.6455,6674.47,-12080.82,0,0
M,201001,201010,0,MXP,12.5998,0,0,0,0
M,201001,201107,0,MXP,11.723,-250,0,0,0
M,201002,201002,0,MXP,13.0098,40320.45,-8729.55,0,0
M,201002,201003,0,MXP,12.7769,243493.01,-153966.68,5000,0
M,201002,201004,0,MXP,12.3306,14854.3,-84353.47,0,0
M,201002,201005,0,MXP,12.2626,58473.86,-37625.38,0,0
M,201002,201006,0,MXP,12.9146,18798.37,-15633.71,0,0
M,201002,201007,0,MXP,12.8441,7260.86,-38703.65,0,0
M,201002,201008,0,MXP,12.6455,1638.29,-48939.04,0,0
M,201002,201009,0,MXP,13.1676,2590.98,-2700,0,0
M,201002,201010,0,MXP,12.5998,10928,-10928,0,0
M,201002,201012,0,MXP,12.4664,250,-250,0,0
M,201002,201105,0,MXP,11.5278,-230.15,-913.65,0,0
M,201002,201204,0,MXP,12.8093,1085.86,-1085.86,0,0
M,201003,201003,0,MXP,12.7769,101442.17,-24403.81,0,0
M,201003,201004,0,MXP,12.3306,229626.02,-187771.76,0,0
M,201003,201005,0,MXP,12.2626,121726.28,-121710.29,0,0
M,201003,201006,0,MXP,12.9146,34062.65,-79181.44,0,0
M,201003,201007,0,MXP,12.8441,46.2,-51563.77,0,0
M,201003,201008,0,MXP,12.6455,-8131.98,-23785.64,0,1400
M,201003,201009,0,MXP,13.1676,5449.45,-5607.22,0,0
M,201003,201010,0,MXP,12.5998,687.29,-687.29,0,0
M,201003,201012,0,MXP,12.4664,1794.63,-1794.63,0,0
M,201003,201103,0,MXP,12.1062,1294,0,0,0
M,201003,201104,0,MXP,11.9084,820.34,-2114.34,0,0
M,201003,201105,0,MXP,11.5278,119.78,-800,0,0
M,201004,201004,0,MXP,12.3306,34637.27,-1125.65,0,0
M,201004,201005,0,MXP,12.2626,232999.3,-162662.48,0,0
M,201004,201006,0,MXP,12.9146,91391.61,-97785.38,8658.21,0
M,201004,201007,0,MXP,12.8441,23368.27,-28272.37,0,0
M,201004,201008,0,MXP,12.6455,-5812.49,-71032.83,0,0
M,201004,201009,0,MXP,13.1676,9506.77,-8313.07,5000,0
M,201004,201010,0,MXP,12.5998,31182.15,-33754.15,0,0
M,201004,201011,0,MXP,12.3387,440,-440,0,0
M,201004,201101,0,MXP,12.3496,1150,0,0,0
M,201004,201102,0,MXP,12.1519,6146.57,-7296.57,0,0
M,201004,201103,0,MXP,12.1062,141.78,-141.78,0,0
M,201004,201105,0,MXP,11.5278,-14170,0,0,0
M,201004,201107,0,MXP,11.723,9812,-9812,0,0
M,201004,201108,0,MXP,11.7425,2452,-2452,0,0
M,201004,201110,0,MXP,13.7994,-256.95,0,0,0
M,201005,201005,0,MXP,12.2626,42045.27,-9037.87,0,0
M,201005,201006,0,MXP,12.9146,113636.73,-111012.3,0,0
M,201005,201007,0,MXP,12.8441,85599.79,-79583.2,0,0
M,201005,201008,0,MXP,12.6455,18564.25,-36021.46,0,0
M,201005,201009,0,MXP,13.1676,8731.24,-11206.15,0,0
M,201005,201010,0,MXP,12.5998,8523.8,-8323.1,0,0
M,201005,201011,0,MXP,12.3387,530,0,0,0
M,201005,201012,0,MXP,12.4664,366.46,-1097.16,0,0
M,201005,201101,0,MXP,12.3496,678.45,-883.45,0,0
M,201005,201105,0,MXP,11.5278,-2728.36,0,0,0
M,201005,201107,0,MXP,11.723,-3050.54,0,0,0
M,201005,201108,0,MXP,11.7425,-59,0,0,0
M,201005,201109,0,MXP,12.348,575.74,-830,0,0
M,201005,201110,0,MXP,13.7994,-12919.14,0,0,0
M,201005,201111,0,MXP,13.1802,-1700,0,0,0
M,201005,201301,0,MXP,12.9658,-800,0,0,0
M,201006,201006,0,MXP,12.9146,122334.39,-52562.16,0,0
M,201006,201007,0,MXP,12.8441,225796.07,-205916.44,0,0
M,201006,201008,0,MXP,12.6455,55149.77,-103302.56,0,0
M,201006,201009,0,MXP,13.1676,5808.84,-12073.31,0,0
M,201006,201010,0,MXP,12.5998,2458.53,-10218.53,0,0
M,201006,201011,0,MXP,12.3387,4715,-2815,0,0
M,201006,201012,0,MXP,12.4664,1664.5,-3564.5,0,0
M,201006,201101,0,MXP,12.3496,4468.31,-5432.31,0,0
M,201006,201102,0,MXP,12.1519,690.77,-3426.62,0,0
M,201006,201103,0,MXP,12.1062,1049.73,-3575,0,0
M,201006,201104,0,MXP,11.9084,-543.19,0,0,0
M,201006,201105,0,MXP,11.5278,-639.36,0,0,0
M,201006,201107,0,MXP,11.723,232.75,-880,0,0
M,201006,201110,0,MXP,13.7994,-15380.66,0,0,0
M,201006,201111,0,MXP,13.1802,-2700,0,0,0
M,201006,201112,0,MXP,13.61,-755.88,0,0,0
M,201006,201202,0,MXP,13.0077,-1300,0,0,0
M,201006,201211,0,MXP,13.0911,1128.1,-1128.1,0,0
M,201007,201007,0,MXP,12.8441,37136.72,-3936.66,0,0
M,201007,201008,0,MXP,12.6455,42358.53,-73679.17,0,0
M,201007,201009,0,MXP,13.1676,12095.27,-12140.02,0,0
M,201007,201010,0,MXP,12.5998,14000,0,0,0
M,201007,201011,0,MXP,12.3387,-3428,-10572,0,0
M,201007,201012,0,MXP,12.4664,526,-526,0,0
M,201007,201101,0,MXP,12.3496,510,0,0,0
M,201007,201102,0,MXP,12.1519,0,-510,0,0
M,201007,201103,0,MXP,12.1062,-355.25,0,0,0
M,201007,201108,0,MXP,11.7425,1600,0,0,0
M,201007,201110,0,MXP,13.7994,-779.42,0,0,0
M,201007,201111,0,MXP,13.1802,-700,0,0,0
M,201007,201211,0,MXP,13.0911,-1600,0,0,0
M,201008,201009,0,MXP,13.1676,83683.19,-74412.46,0,0
M,201008,201010,0,MXP,12.5998,58592.07,-60879.21,0,0
M,201008,201011,0,MXP,12.3387,19284.78,-20884.78,0,0
M,201008,201012,0,MXP,12.4664,11426.59,-11426.59,0,24781.56
M,201008,201101,0,MXP,12.3496,8325.72,-4914.94,0,0
M,201008,201102,0,MXP,12.1519,2047.28,-9139.38,0,0
M,201008,201103,0,MXP,12.1062,0,-4160.78,0,0
M,201008,201104,0,MXP,11.9084,-103.59,0,0,0
M,201008,201105,0,MXP,11.5278,350,-350,0,0
M,201008,201106,0,MXP,11.578,317.45,-317.45,0,0
M,201008,201107,0,MXP,11.723,2024,-2024,0,0
M,201008,201108,0,MXP,11.7425,858,-858,0,0
M,201008,201110,0,MXP,13.7994,-280,0,0,0
M,201008,201112,0,MXP,13.61,-2025,0,0,0
M,201009,201006,0,MXP,12.9146,3527.35,-3527.35,0,0
M,201009,201009,0,MXP,13.1676,46313.04,0,0,0
M,201009,201010,0,MXP,12.5998,171754.24,-182646.38,300,0
M,201009,201011,0,MXP,12.3387,130572.81,-129985.63,0,0
M,201009,201012,0,MXP,12.4664,52250.56,-78967.06,0,0
M,201009,201101,0,MXP,12.3496,32187.7,-30966.02,0,0
M,201009,201102,0,MXP,12.1519,4945.5,-6967.18,0,0
M,201009,201103,0,MXP,12.1062,8558.2,-7284.2,0,0
M,201009,201104,0,MXP,11.9084,17289.23,-5773.23,0,0
M,201009,201105,0,MXP,11.5278,-10934.01,-10635.99,0,0
M,201009,201108,0,MXP,11.7425,3739.36,-3739.36,0,0
M,201009,201109,0,MXP,12.348,15378,-15378,0,0
M,201009,201110,0,MXP,13.7994,-1111.58,0,0,0
M,201009,201111,0,MXP,13.1802,-100,0,0,0
M,201009,201202,0,MXP,13.0077,-1500,0,0,0
M,201010,201004,0,MXP,12.3306,1436.61,-1436.61,0,0
M,201010,201006,0,MXP,12.9146,0,0,0,0
M,201010,201010,0,MXP,12.5998,36770.84,-22540.84,0,0
M,201010,201011,0,MXP,12.3387,417003.36,-222306.7,1800,0
M,201010,201012,0,MXP,12.4664,106495.95,-279551.87,350,0
M,201010,201101,0,MXP,12.3496,88976.96,-68079.35,0,0
M,201010,201102,0,MXP,12.1519,83693.48,-68417.48,0,0
M,201010,201103,0,MXP,12.1062,22742.37,-33977.33,0,0
M,201010,201104,0,MXP,11.9084,8815.65,-10440.65,0,0
M,201010,201105,0,MXP,11.5278,3420.89,-10510.23,0,0
M,201010,201106,0,MXP,11.578,8970,-14714,0,0
M,201010,201107,0,MXP,11.723,5854,-6534,0,0
M,201010,201108,0,MXP,11.7425,19425.83,-16625.83,0,0
M,201010,201109,0,MXP,12.348,4494.14,-12562.56,0,0
M,201010,201110,0,MXP,13.7994,-5900.59,-3025.65,0,0
M,201010,201111,0,MXP,13.1802,-0.55,0,0,0
M,201010,201112,0,MXP,13.61,-13389.22,0,0,0
M,201010,201202,0,MXP,13.0077,-25729.18,0,0,0
M,201010,201204,0,MXP,12.8093,1306.3,-1306.3,0,0
M,201010,201211,0,MXP,13.0911,1869.07,-1869.07,0,0
M,201011,201011,0,MXP,12.3387,66455.41,-3827.81,0,0
M,201011,201012,0,MXP,12.4664,219686.65,-268967.62,0,0
M,201011,201101,0,MXP,12.3496,130995.47,-106573.84,2100,0
M,201011,201102,0,MXP,12.1519,89691.42,-94956.86,3542,0
M,201011,201103,0,MXP,12.1062,34047.58,-28682.46,0,0
M,201011,201104,0,MXP,11.9084,266454.84,-45112.15,0,0
M,201011,201105,0,MXP,11.5278,-212406.26,-8553.07,0,0
M,201011,201106,0,MXP,11.578,1182.47,-37056.28,0,0
M,201011,201107,0,MXP,11.723,6678,-7062.9,0,0
M,201011,201108,0,MXP,11.7425,4610,0,0,0
M,201011,201109,0,MXP,12.348,-722.74,-7597.77,0,0
M,201011,201110,0,MXP,13.7994,-1482.76,-3061.78,0,0
M,201011,201111,0,MXP,13.1802,-1786.17,-954.79,0,0
M,201011,201112,0,MXP,13.61,-7546.01,-400,0,0
M,201011,201202,0,MXP,13.0077,-15547.23,0,0,0
M,201011,201204,0,MXP,12.8093,1181.04,-1181.04,0,0
M,201011,201205,0,MXP,12.9942,4800,0,0,0
M,201011,201206,0,MXP,14.3047,-2492.76,-2307.24,0,0
M,201011,201209,0,MXP,13.2571,1628,-1628,0,0
M,201012,201001,0,MXP,13.0659,2500,-950,0,0
M,201012,201007,0,MXP,12.8441,-1550,0,0,0
M,201012,201011,0,MXP,12.3387,1181.91,-1181.91,0,0
M,201012,201012,0,MXP,12.4664,40360.61,-37423.05,0,0
M,201012,201101,0,MXP,12.3496,137155.15,-46152.79,300,0
M,201012,201102,0,MXP,12.1519,112281.93,-168968.06,1200,0
M,201012,201103,0,MXP,12.1062,44692.4,-41057.84,0,0
M,201012,201104,0,MXP,11.9084,3574.96,-35242.47,0,0
M,201012,201105,0,MXP,11.5278,10544.65,-5014.38,0,0
M,201012,201106,0,MXP,11.578,11389.84,-22782.34,0,0
M,201012,201108,0,MXP,11.7425,4676.5,-4473.77,0,0
M,201012,201109,0,MXP,12.348,962.84,-1562.84,0,0
M,201012,201110,0,MXP,13.7994,-17.73,-382.27,0,0
M,201012,201111,0,MXP,13.1802,-161.22,0,0,0
M,201012,201112,0,MXP,13.61,-3942.24,0,0,0
M,201012,201202,0,MXP,13.0077,1608.5,-2860,0,0
M,201012,201204,0,MXP,12.8093,683.2,-683.2,0,0
M,201012,201205,0,MXP,12.9942,20800,0,0,0
M,201012,201206,0,MXP,14.3047,-10714.63,-8582.37,0,0
M,201012,201305,0,MXP,12.1456,-1503,0,0,0
M,201101,201101,0,MXP,12.3496,17419.85,-9554.85,0,0
M,201101,201102,0,MXP,12.1519,144512.52,-97651.07,300,0
M,201101,201103,0,MXP,12.1062,202314.39,-179928.42,0,0
M,201101,201104,0,MXP,11.9084,27479.42,-38395.72,0,0
M,201101,201105,0,MXP,11.5278,6912.27,-27764.73,0,0
M,201101,201106,0,MXP,11.578,18650.01,-23963.01,0,0
M,201101,201107,0,MXP,11.723,5280.5,-5878.5,0,0
M,201101,201108,0,MXP,11.7425,14090.8,-8910.8,0,0
M,201101,201109,0,MXP,12.348,6551.58,-13690.06,0,0
M,201101,201110,0,MXP,13.7994,4373.43,-4373.43,0,0
M,201101,201111,0,MXP,13.1802,-197.73,-2400,0,0
M,201101,201112,0,MXP,13.61,-33121.21,0,0,0
M,201101,201201,0,MXP,13.9476,3732,-1232,0,0
M,201101,201202,0,MXP,13.0077,480,-350,0,0
M,201101,201203,0,MXP,12.7891,-50.5,-429.5,0,0
M,201101,201205,0,MXP,12.9942,-4713.48,0,0,0
M,201101,201207,0,MXP,13.4084,-2150,0,0,0
M,201102,201102,0,MXP,12.1519,59404.58,-28870.77,0,0
M,201102,201103,0,MXP,12.1062,272268.67,-164393.99,0,0
M,201102,201104,0,MXP,11.9084,96613.12,-142928.58,0,0
M,201102,201105,0,MXP,11.5278,278.37,-56834.77,0,0
M,201102,201106,0,MXP,11.578,28826.43,-53312.21,0,0
M,201102,201107,0,MXP,11.723,33142.35,-2082.35,0,0
M,201102,201108,0,MXP,11.7425,29376.39,-39454.6,0,0
M,201102,201109,0,MXP,12.348,-516.67,-16844.81,0,0
M,201102,201110,0,MXP,13.7994,19441.51,-23461.51,1200,0
M,201102,201111,0,MXP,13.1802,-399.7,0,0,0
M,201102,201112,0,MXP,13.61,-7798.33,0,0,0
M,201102,201201,0,MXP,13.9476,2268,-2268,0,0
M,201102,201202,0,MXP,13.0077,428,-1628,0,0
M,201102,201205,0,MXP,12.9942,-4261.57,0,0,0
M,201102,201209,0,MXP,13.2571,350,-350,0,0
M,201103,201103,0,MXP,12.1062,213562.46,-3102.76,0,0
M,201103,201104,0,MXP,11.9084,209979.49,-262685.78,0,0
M,201103,201105,0,MXP,11.5278,191362.52,-235244.43,0,0
M,201103,201106,0,MXP,11.578,73254.83,-120179.44,0,0
M,201103,201107,0,MXP,11.723,10915.86,-199525.86,0,0
M,201103,201108,0,MXP,11.7425,52951.96,-40204.96,0,0
M,201103,201109,0,MXP,12.348,-973.9,-32773.03,0,0
M,201103,201110,0,MXP,13.7994,19127.51,-19077.51,440,0
M,201103,201111,0,MXP,13.1802,-1049.44,-6683.9,700,0
M,201103,201112,0,MXP,13.61,-2377.78,-178.2,0,0
M,201103,201201,0,MXP,13.9476,1432,-1432,0,0
M,201103,201203,0,MXP,12.7891,580,0,0,0
M,201103,201204,0,MXP,12.8093,700,-1280,0,0
M,201103,201205,0,MXP,12.9942,-1000,0,0,0
M,201103,201302,0,MXP,12.7094,-6361,0,0,0
M,201103,201502,0,MXP,14.9885,-1300,0,0,0
M,201104,201104,0,MXP,11.9084,38878.34,-2874.6,0,0
M,201104,201105,0,MXP,11.5278,172231.43,-137677.9,0,0
M,201104,201106,0,MXP,11.578,118702.27,-130506.75,0,0
M,201104,201107,0,MXP,11.723,12191.75,-64341.75,0,0
M,201104,201108,0,MXP,11.7425,43736.71,-44904.1,0,0
M,201104,201109,0,MXP,12.348,4873.36,-7833.36,0,0
M,201104,201110,0,MXP,13.7994,27135.54,-25595.54,440,0
M,201104,201111,0,MXP,13.1802,-24.34,-1515.66,350,0
M,201104,201112,0,MXP,13.61,860.8,-3336.2,0,0
M,201104,201201,0,MXP,13.9476,1432,-1432,0,0
M,201104,201204,0,MXP,12.8093,350,-350,0,0
M,201105,201105,0,MXP,11.5278,74016.78,-3501.28,0,0
M,201105,201106,0,MXP,11.578,285972.77,-249332.11,0,0
M,201105,201107,0,MXP,11.723,92189.36,-97502.79,0,0
M,201105,201108,0,MXP,11.7425,65528.66,-104399.68,0,0
M,201105,201109,0,MXP,12.348,10813.9,-43154.26,0,0
M,201105,201110,0,MXP,13.7994,18745.67,-21675.67,0,0
M,201105,201111,0,MXP,13.1802,-5793.33,-2106.05,0,0
M,201105,201112,0,MXP,13.61,-6332.1,-1595.4,0,0
M,201105,201201,0,MXP,13.9476,6011.29,-6011.29,0,0
M,201105,201202,0,MXP,13.0077,-770,0,0,0
M,201105,201203,0,MXP,12.7891,-230,0,0,0
M,201105,201204,0,MXP,12.8093,250,-250,0,0
M,201105,201205,0,MXP,12.9942,4234,-1500,0,0
M,201105,201206,0,MXP,14.3047,0,-2734,0,0
M,201105,201209,0,MXP,13.2571,-2591.31,-836,0,0
M,201105,201211,0,MXP,13.0911,-3101.1,-3750.9,0,0
M,201105,201301,0,MXP,12.9658,-3200,0,0,0
M,201105,201302,0,MXP,12.7094,-1100,0,0,0
M,201106,201106,0,MXP,11.578,96252.44,-18571.59,0,0
M,201106,201107,0,MXP,11.723,326921.31,-185516.95,0,0
M,201106,201108,0,MXP,11.7425,158487.25,-200921.41,0,0
M,201106,201109,0,MXP,12.348,73473.85,-190362.77,850,0
M,201106,201110,0,MXP,13.7994,-3152.06,-30598.2,0,0
M,201106,201111,0,MXP,13.1802,7847.57,-9153.11,0,0
M,201106,201112,0,MXP,13.61,-22569.52,-1881.65,0,0
M,201106,201201,0,MXP,13.9476,0,-200,0,0
M,201106,201202,0,MXP,13.0077,10300,-9620.49,0,0
M,201106,201203,0,MXP,12.7891,1300,-1426.95,0,0
M,201106,201205,0,MXP,12.9942,4858,0,0,0
M,201106,201206,0,MXP,14.3047,0,-4858,0,0
M,201106,201207,0,MXP,13.4084,-552.56,0,0,0
M,201106,201209,0,MXP,13.2571,-450,0,0,0
M,201106,201211,0,MXP,13.0911,-2650,0,0,0
M,201107,201107,0,MXP,11.723,35676.72,-10311,0,0
M,201107,201108,0,MXP,11.7425,24413.71,-41460.13,0,0
M,201107,201109,0,MXP,12.348,33308.18,-10578.18,0,0
M,201107,201110,0,MXP,13.7994,7370.27,-35036.37,0,0
M,201107,201111,0,MXP,13.1802,30580.73,-32630.59,350,0
M,201107,201112,0,MXP,13.61,27866.66,-29200,0,0
M,201107,201204,0,MXP,12.8093,350,-350,0,0
M,201108,201105,0,MXP,11.5278,1207,0,0,0
M,201108,201106,0,MXP,11.578,-48.33,-1158.67,0,0
M,201108,201108,0,MXP,11.7425,25259.8,-18968.56,0,0
M,201108,201109,0,MXP,12.348,102342.62,-42669.04,0,0
M,201108,201110,0,MXP,13.7994,78012.16,-84110.4,0,0
M,201108,201111,0,MXP,13.1802,51522.98,-67543.31,700,0
M,201108,201112,0,MXP,13.61,-29100.19,-31494.37,700,0
M,201108,201201,0,MXP,13.9476,1892.15,-1092.15,0,0
M,201108,201202,0,MXP,13.0077,17019.55,-31689.1,0,0
M,201108,201203,0,MXP,12.7891,1537.22,-20356.77,0,0
M,201108,201204,0,MXP,12.8093,996,-1976,0,0
M,201108,201205,0,MXP,12.9942,0,-200,0,0
M,201108,201206,0,MXP,14.3047,3349.52,-3349.52,0,0
M,201108,201209,0,MXP,13.2571,1672,-1672,0,0
M,201108,201210,0,MXP,12.8695,-800,0,0,0
M,201108,201211,0,MXP,13.0911,-1093.05,0,0,0
M,201109,201106,0,MXP,11.578,1668.23,-1668.23,0,0
M,201109,201107,0,MXP,11.723,2925.57,-2925.57,0,0
M,201109,201109,0,MXP,12.348,58714.48,-4052.42,0,0
M,201109,201110,0,MXP,13.7994,217425.3,-76420.61,0,0
M,201109,201111,0,MXP,13.1802,185861.41,-263411.02,700,0
M,201109,201112,0,MXP,13.61,64466.55,-163642.37,3150,0
M,201109,201201,0,MXP,13.9476,80683.15,-8513.15,0,0
M,201109,201202,0,MXP,13.0077,-11980.09,-64751.22,0,0
M,201109,201203,0,MXP,12.7891,36094.79,-41533.48,0,0
M,201109,201204,0,MXP,12.8093,33514.35,-37314.35,0,0
M,201109,201205,0,MXP,12.9942,2400,-400,0,0
M,201109,201206,0,MXP,14.3047,-19.68,-2380.32,0,0
M,201109,201207,0,MXP,13.4084,5800,-100,0,0
M,201109,201208,0,MXP,13.2833,-2480,-3820,0,0
M,201109,201209,0,MXP,13.2571,2032.5,-2032.5,0,0
M,201109,201210,0,MXP,12.8695,-4293.49,0,0,0
M,201109,201211,0,MXP,13.0911,-1273.99,0,0,0
M,201109,201212,0,MXP,12.9268,8998,-8998,0,0
M,201109,201307,0,MXP,13.0279,12078,-12078,0,0
M,201109,201308,0,MXP,12.8464,11220,-11220,0,0
M,201110,201104,0,MXP,11.9084,758,0,0,0
M,201110,201105,0,MXP,11.5278,0,-673.12,0,0
M,201110,201110,0,MXP,13.7994,76674.7,0,0,0
M,201110,201111,0,MXP,13.1802,444446.92,-205166.78,0,0
M,201110,201112,0,MXP,13.61,95946.86,-368508.92,3500,0
M,201110,201201,0,MXP,13.9476,138885.21,-45399.69,0,0
M,201110,201202,0,MXP,13.0077,44035.27,-123335.27,0,0
M,201110,201203,0,MXP,12.7891,37062.52,-60971.02,0,0
M,201110,201204,0,MXP,12.8093,43194.52,-28321.54,0,0
M,201110,201205,0,MXP,12.9942,6042.04,-10393.04,0,0
M,201110,201206,0,MXP,14.3047,12238.12,-16537.12,0,0
M,201110,201207,0,MXP,13.4084,5728.82,-20128.82,0,0
M,201110,201208,0,MXP,13.2833,17121.06,-12667.84,0,0
M,201110,201209,0,MXP,13.2571,-15225.44,-12167.58,0,0
M,201110,201210,0,MXP,12.8695,-2507.42,0,0,0
M,201110,201211,0,MXP,13.0911,18853.71,-21453.71,0,0
M,201110,201212,0,MXP,12.9268,14032,-15532,0,0
M,201110,201408,0,MXP,13.2269,-4253.22,0,0,0
M,201110,201409,0,MXP,13.0763,-200,0,0,0
M,201111,201111,0,MXP,13.1802,54930.49,-6921.66,0,0
M,201111,201112,0,MXP,13.61,272117.52,-300266.91,1750,0
M,201111,201201,0,MXP,13.9476,116941.29,-55304.06,0,0
M,201111,201202,0,MXP,13.0077,74907.69,-107508.31,0,0
M,201111,201203,0,MXP,12.7891,46713.56,-71158.55,0,0
M,201111,201204,0,MXP,12.8093,37989.14,-32369.14,0,0
M,201111,201205,0,MXP,12.9942,1951.2,-16124.94,0,0
M,201111,201206,0,MXP,14.3047,3508.81,-9258.81,0,0
M,201111,201207,0,MXP,13.4084,2516,-4069.36,0,0
M,201111,201208,0,MXP,13.2833,1447.17,-1447.17,0,0
M,201111,201209,0,MXP,13.2571,3924,-4774,0,0
M,201111,201211,0,MXP,13.0911,-2543.96,0,0,0
M,201111,201212,0,MXP,12.9268,-5200,0,0,0
M,201111,201301,0,MXP,12.9658,3797.45,-3797.45,0,0
M,201111,201304,0,MXP,12.3612,689.67,-689.67,0,0
M,201112,201110,0,MXP,13.7994,980,0,0,0
M,201112,201111,0,MXP,13.1802,0,-608.03,350,0
M,201112,201112,0,MXP,13.61,48910.59,-43710.59,0,0
M,201112,201201,0,MXP,13.9476,178489.62,-87049.36,0,0
M,201112,201202,0,MXP,13.0077,22794.2,-84052.94,0,0
M,201112,201203,0,MXP,12.7891,82961.16,-66870.3,0,0
M,201112,201204,0,MXP,12.8093,12415.38,-50675.38,0,0
M,201112,201205,0,MXP,12.9942,12363.27,-15487.87,0,0
M,201112,201206,0,MXP,14.3047,7605.75,-11398.78,0,0
M,201112,201207,0,MXP,13.4084,2926.73,-7354.16,0,0
M,201112,201208,0,MXP,13.2833,10200,-6380,0,0
M,201112,201209,0,MXP,13.2571,546.02,-1617.99,0,0
M,201112,201212,0,MXP,12.9268,-700,0,0,0
M,201112,201302,0,MXP,12.7094,-2758.74,-1028.58,0,0
M,201112,201308,0,MXP,12.8464,2200,0,0,0
M,201112,201309,0,MXP,13.3415,-320,-1880,0,0
M,201201,201201,0,MXP,13.9476,77505.81,-18591.11,0,0
M,201201,201202,0,MXP,13.0077,278970.4,-155213.09,0,0
M,201201,201203,0,MXP,12.7891,116539.29,-181044.04,0,0
M,201201,201204,0,MXP,12.8093,72631.6,-70516.04,0,0
M,201201,201205,0,MXP,12.9942,59356.06,-95235.98,0,0
M,201201,201206,0,MXP,14.3047,18931.73,-32459.32,0,0
M,201201,201207,0,MXP,13.4084,14160.86,-45573.92,0,0
M,201201,201208,0,MXP,13.2833,2964.41,-2964.41,0,0
M,201201,201209,0,MXP,13.2571,26284.48,-26284.48,0,0
M,201201,201210,0,MXP,12.8695,-1009.84,-18290.16,0,0
M,201201,201211,0,MXP,13.0911,2000,0,0,0
M,201201,201212,0,MXP,12.9268,-20798.01,-2201.99,0,0
M,201201,201302,0,MXP,12.7094,2756.97,-2756.97,0,0
M,201201,201303,0,MXP,12.7795,943.86,-1781.61,0,0
M,201201,201305,0,MXP,12.1456,574.9,-574.9,0,0
M,201201,201307,0,MXP,13.0279,792,-792,0,0
M,201201,201308,0,MXP,12.8464,6732,-6732,0,0
M,201202,201202,0,MXP,13.0077,80173.98,-14223.31,0,0
M,201202,201203,0,MXP,12.7891,356026.86,-131999.01,0,0
M,201202,201204,0,MXP,12.8093,101238.6,-249000.5,0,0
M,201202,201205,0,MXP,12.9942,102273.97,-127933.99,400,0
M,201202,201206,0,MXP,14.3047,43170.67,-87160.25,350,0
